year,importer1,importer2,flow1,flow2
2021,"Sarkar S.","Beriya M.K.",8.19,4.36
2021,"Sarkar S.","Saha P.",8.19,4.36
2021,"Mondal S.K.","Beriya M.K.",8.19,4.36
2021,"Mondal S.K.","Saha P.",8.19,4.36
2021,"Beriya M.K.","Saha P.",8.19,4.36
2022,"Sarkar S.","Hazra S.",8.19,4.36
2022,"Sarkar S.","Chakraborty K.",8.19,4.36
2022,"Sarkar S.","Nayak A.",8.19,4.36
2022,"Sarkar S.","Saha P.",8.19,4.36
2022,"Hazra S.","Chakraborty K.",8.19,4.36
2022,"Hazra S.","Nayak A.",8.19,4.36
2022,"Hazra S.","Saha P.",8.19,4.36
2022,"Chakraborty K.","Nayak A.",8.19,4.36
2022,"Chakraborty K.","Saha P.",8.19,4.36
2022,"Nayak A.","Saha P.",8.19,4.36
2022,"Saikumar G.","Sahu K.K.",8.19,4.36
2022,"Saikumar G.","Saha P.",8.19,4.36
2022,"Sahu K.K.","Saha P.",8.19,4.36
